SampleSize,Trial,Estimator,RuntimeNs
100,91,Unbiased,2084
100,91,Biased,2125
100,91,BarianceOpt,1375
100,91,NaivePairwise,4625
100,91,UnbiasedPairwise,4667
100,91,BiasedPairwise,4666
100,91,PopulationVar,2084
100,91,AltBariance,1542
100,92,Unbiased,2459
100,92,Biased,2375
100,92,BarianceOpt,1792
100,92,NaivePairwise,4625
100,92,UnbiasedPairwise,4625
100,92,BiasedPairwise,4667
100,92,PopulationVar,2417
100,92,AltBariance,1625
100,93,Unbiased,2208
100,93,Biased,2042
100,93,BarianceOpt,1584
100,93,NaivePairwise,4583
100,93,UnbiasedPairwise,4625
100,93,BiasedPairwise,4708
100,93,PopulationVar,2042
100,93,AltBariance,1583
100,94,Unbiased,2084
100,94,Biased,2042
100,94,BarianceOpt,1375
100,94,NaivePairwise,4625
100,94,UnbiasedPairwise,4625
100,94,BiasedPairwise,4625
100,94,PopulationVar,2042
100,94,AltBariance,1541
100,95,Unbiased,2042
100,95,Biased,2042
100,95,BarianceOpt,1375
100,95,NaivePairwise,4625
100,95,UnbiasedPairwise,4625
100,95,BiasedPairwise,4666
100,95,PopulationVar,2083
100,95,AltBariance,1541
100,96,Unbiased,2083
100,96,Biased,2083
100,96,BarianceOpt,1375
100,96,NaivePairwise,4625
100,96,UnbiasedPairwise,4625
100,96,BiasedPairwise,4667
100,96,PopulationVar,2042
100,96,AltBariance,1542
100,97,Unbiased,2667
100,97,Biased,2291
100,97,BarianceOpt,1375
100,97,NaivePairwise,4584
100,97,UnbiasedPairwise,4584
100,97,BiasedPairwise,4750
100,97,PopulationVar,2416
100,97,AltBariance,1541
100,98,Unbiased,2208
100,98,Biased,2084
100,98,BarianceOpt,1542
100,98,NaivePairwise,4584
100,98,UnbiasedPairwise,4625
100,98,BiasedPairwise,4625
100,98,PopulationVar,2042
100,98,AltBariance,1583
100,99,Unbiased,2084
100,99,Biased,2042
100,99,BarianceOpt,1375
100,99,NaivePairwise,4625
100,99,UnbiasedPairwise,4625
100,99,BiasedPairwise,4625
100,99,PopulationVar,2041
100,99,AltBariance,1541
500,0,Unbiased,10209
500,0,Biased,10291
500,0,BarianceOpt,7166
500,0,NaivePairwise,114791
500,0,UnbiasedPairwise,114750
500,0,BiasedPairwise,114750
500,0,PopulationVar,10166
500,0,AltBariance,7834
500,1,Unbiased,10458
500,1,Biased,10541
500,1,BarianceOpt,6458
500,1,NaivePairwise,114750
500,1,UnbiasedPairwise,122875
500,1,BiasedPairwise,122833
500,1,PopulationVar,13791
500,1,AltBariance,1542
500,2,Unbiased,2459
500,2,Biased,2375
500,2,BarianceOpt,9875
500,2,NaivePairwise,114833
500,2,UnbiasedPairwise,114792
500,2,BiasedPairwise,114917
500,2,PopulationVar,2667
500,2,AltBariance,1084
500,3,Unbiased,2250
500,3,Biased,2292
500,3,BarianceOpt,1250
500,3,NaivePairwise,122000
500,3,UnbiasedPairwise,114791
500,3,BiasedPairwise,114833
500,3,PopulationVar,2167
500,3,AltBariance,1083
500,4,Unbiased,2416
500,4,Biased,2292
500,4,BarianceOpt,1208
500,4,NaivePairwise,114834
500,4,UnbiasedPairwise,114916
500,4,BiasedPairwise,114000
500,4,PopulationVar,2125
500,4,AltBariance,1083
500,5,Unbiased,2125
500,5,Biased,2125
500,5,BarianceOpt,1042
500,5,NaivePairwise,115250
500,5,UnbiasedPairwise,132416
500,5,BiasedPairwise,122750
500,5,PopulationVar,2500
500,5,AltBariance,1250
500,6,Unbiased,2416
500,6,Biased,2333
500,6,BarianceOpt,1250
500,6,NaivePairwise,114792
500,6,UnbiasedPairwise,114791
500,6,BiasedPairwise,114792
500,6,PopulationVar,2167
500,6,AltBariance,1125
500,7,Unbiased,2166
500,7,Biased,2125
500,7,BarianceOpt,1167
500,7,NaivePairwise,114709
500,7,UnbiasedPairwise,114875
500,7,BiasedPairwise,114750
500,7,PopulationVar,2083
500,7,AltBariance,1042
500,8,Unbiased,2125
500,8,Biased,2166
500,8,BarianceOpt,1041
500,8,NaivePairwise,114708
500,8,UnbiasedPairwise,113583
500,8,BiasedPairwise,111583
500,8,PopulationVar,2125
500,8,AltBariance,1041
500,9,Unbiased,2042
500,9,Biased,2000
500,9,BarianceOpt,1041
500,9,NaivePairwise,111417
500,9,UnbiasedPairwise,111416
500,9,BiasedPairwise,111459
500,9,PopulationVar,2041
500,9,AltBariance,1042
500,10,Unbiased,2708
500,10,Biased,2375
500,10,BarianceOpt,1042
500,10,NaivePairwise,111459
500,10,UnbiasedPairwise,111416
500,10,BiasedPairwise,111458
500,10,PopulationVar,2292
500,10,AltBariance,1042
500,11,Unbiased,2125
500,11,Biased,2000
500,11,BarianceOpt,1041
500,11,NaivePairwise,111417
500,11,UnbiasedPairwise,111542
500,11,BiasedPairwise,111500
500,11,PopulationVar,2042
500,11,AltBariance,1042
500,12,Unbiased,1958
500,12,Biased,1959
500,12,BarianceOpt,1042
500,12,NaivePairwise,106916
500,12,UnbiasedPairwise,106959
500,12,BiasedPairwise,106958
500,12,PopulationVar,1959
500,12,AltBariance,1000
500,13,Unbiased,1958
500,13,Biased,1917
500,13,BarianceOpt,1000
500,13,NaivePairwise,106875
500,13,UnbiasedPairwise,106917
500,13,BiasedPairwise,106958
500,13,PopulationVar,1958
500,13,AltBariance,1000
500,14,Unbiased,1916
500,14,Biased,1917
500,14,BarianceOpt,1000
500,14,NaivePairwise,106875
500,14,UnbiasedPairwise,106875
500,14,BiasedPairwise,106916
500,14,PopulationVar,1959
500,14,AltBariance,1000
500,15,Unbiased,1958
500,15,Biased,1958
500,15,BarianceOpt,1041
500,15,NaivePairwise,106875
500,15,UnbiasedPairwise,106959
500,15,BiasedPairwise,106916
500,15,PopulationVar,1917
500,15,AltBariance,1042
500,16,Unbiased,1916
500,16,Biased,1958
500,16,BarianceOpt,1000
500,16,NaivePairwise,106958
500,16,UnbiasedPairwise,106875
500,16,BiasedPairwise,106958
500,16,PopulationVar,1916
500,16,AltBariance,1000
500,17,Unbiased,2000
500,17,Biased,1958
500,17,BarianceOpt,1208
500,17,NaivePairwise,112708
500,17,UnbiasedPairwise,114958
500,17,BiasedPairwise,107125
500,17,PopulationVar,2042
500,17,AltBariance,1459
500,18,Unbiased,2125
500,18,Biased,2125
500,18,BarianceOpt,1000
500,18,NaivePairwise,106917
500,18,UnbiasedPairwise,106958
500,18,BiasedPairwise,106958
500,18,PopulationVar,2250
500,18,AltBariance,1000
500,19,Unbiased,1916
500,19,Biased,1917
500,19,BarianceOpt,1167
500,19,NaivePairwise,106959
500,19,UnbiasedPairwise,106917
500,19,BiasedPairwise,106917
500,19,PopulationVar,1959
500,19,AltBariance,1000
500,20,Unbiased,1959
500,20,Biased,1958
500,20,BarianceOpt,1000
500,20,NaivePairwise,106917
500,20,UnbiasedPairwise,106958
500,20,BiasedPairwise,106958
500,20,PopulationVar,1916
