SampleSize,Trial,Estimator,RuntimeNs
800,95,BarianceOpt,1625
800,96,Unbiased,1417
800,96,BarianceOpt,1625
800,97,Unbiased,1458
800,97,BarianceOpt,1625
800,98,Unbiased,1417
800,98,BarianceOpt,1625
800,99,Unbiased,1458
800,99,BarianceOpt,1625
1600,0,Unbiased,2916
1600,0,BarianceOpt,3250
1600,1,Unbiased,2916
1600,1,BarianceOpt,16792
1600,2,Unbiased,2875
1600,2,BarianceOpt,3250
1600,3,Unbiased,2916
1600,3,BarianceOpt,3250
1600,4,Unbiased,2875
1600,4,BarianceOpt,3292
1600,5,Unbiased,2875
1600,5,BarianceOpt,3250
1600,6,Unbiased,2917
1600,6,BarianceOpt,17583
1600,7,Unbiased,2917
1600,7,BarianceOpt,3250
1600,8,Unbiased,2875
1600,8,BarianceOpt,3250
1600,9,Unbiased,2917
1600,9,BarianceOpt,3250
1600,10,Unbiased,2959
1600,10,BarianceOpt,6625
1600,11,Unbiased,2916
1600,11,BarianceOpt,12042
1600,12,Unbiased,2875
1600,12,BarianceOpt,3250
1600,13,Unbiased,2917
1600,13,BarianceOpt,3250
1600,14,Unbiased,2875
1600,14,BarianceOpt,3250
1600,15,Unbiased,2959
1600,15,BarianceOpt,3292
1600,16,Unbiased,2916
1600,16,BarianceOpt,10250
1600,17,Unbiased,2917
1600,17,BarianceOpt,3250
1600,18,Unbiased,2917
1600,18,BarianceOpt,3208
1600,19,Unbiased,2917
1600,19,BarianceOpt,3250
1600,20,Unbiased,2875
1600,20,BarianceOpt,3250
1600,21,Unbiased,2875
1600,21,BarianceOpt,8292
1600,22,Unbiased,2833
1600,22,BarianceOpt,5208
1600,23,Unbiased,2917
1600,23,BarianceOpt,4042
1600,24,Unbiased,2916
1600,24,BarianceOpt,1459
1600,25,Unbiased,2917
1600,25,BarianceOpt,1500
1600,26,Unbiased,2833
1600,26,BarianceOpt,1541
1600,27,Unbiased,2875
1600,27,BarianceOpt,1458
1600,28,Unbiased,2916
1600,28,BarianceOpt,1500
1600,29,Unbiased,2875
1600,29,BarianceOpt,1458
1600,30,Unbiased,2916
1600,30,BarianceOpt,1500
1600,31,Unbiased,2917
1600,31,BarianceOpt,1458
1600,32,Unbiased,2875
1600,32,BarianceOpt,1458
1600,33,Unbiased,2875
1600,33,BarianceOpt,1459
1600,34,Unbiased,2916
1600,34,BarianceOpt,1458
1600,35,Unbiased,2875
1600,35,BarianceOpt,1500
1600,36,Unbiased,2917
1600,36,BarianceOpt,1500
1600,37,Unbiased,2875
1600,37,BarianceOpt,1459
1600,38,Unbiased,2875
1600,38,BarianceOpt,1500
1600,39,Unbiased,2917
1600,39,BarianceOpt,1541
1600,40,Unbiased,2917
1600,40,BarianceOpt,1500
1600,41,Unbiased,2833
1600,41,BarianceOpt,1458
1600,42,Unbiased,2833
1600,42,BarianceOpt,1416
1600,43,Unbiased,2792
1600,43,BarianceOpt,1459
1600,44,Unbiased,2792
1600,44,BarianceOpt,1458
1600,45,Unbiased,2833
1600,45,BarianceOpt,1416
1600,46,Unbiased,2792
1600,46,BarianceOpt,1417
1600,47,Unbiased,2792
1600,47,BarianceOpt,1458
1600,48,Unbiased,2875
1600,48,BarianceOpt,1459
1600,49,Unbiased,2792
1600,49,BarianceOpt,1416
1600,50,Unbiased,2791
1600,50,BarianceOpt,1459
1600,51,Unbiased,2792
1600,51,BarianceOpt,1458
1600,52,Unbiased,2833
1600,52,BarianceOpt,1459
1600,53,Unbiased,2792
1600,53,BarianceOpt,1459
1600,54,Unbiased,2791
1600,54,BarianceOpt,1417
1600,55,Unbiased,2834
1600,55,BarianceOpt,1458
1600,56,Unbiased,2792
1600,56,BarianceOpt,1417
1600,57,Unbiased,2834
1600,57,BarianceOpt,1458
1600,58,Unbiased,3417
1600,58,BarianceOpt,1750
1600,59,Unbiased,2917
1600,59,BarianceOpt,1500
1600,60,Unbiased,2875
1600,60,BarianceOpt,1458
1600,61,Unbiased,2917
1600,61,BarianceOpt,1459
1600,62,Unbiased,2917
1600,62,BarianceOpt,1458
1600,63,Unbiased,2875
1600,63,BarianceOpt,1458
1600,64,Unbiased,2875
1600,64,BarianceOpt,1458
1600,65,Unbiased,2958
1600,65,BarianceOpt,1500
