SampleSize,Trial,Estimator,RuntimeNs
100000,124,BiasedOptim,479708
100000,124,PopulationOptim,458208
100000,124,BarianceOptim,88958
100000,124,AltBarianceOptim,85708
100000,125,UnbiasedOptim,491834
100000,125,BiasedOptim,486583
100000,125,PopulationOptim,465333
100000,125,BarianceOptim,91084
100000,125,AltBarianceOptim,97708
100000,126,UnbiasedOptim,458083
100000,126,BiasedOptim,486458
100000,126,PopulationOptim,462583
100000,126,BarianceOptim,96500
100000,126,AltBarianceOptim,89375
100000,127,UnbiasedOptim,462333
100000,127,BiasedOptim,481042
100000,127,PopulationOptim,492292
100000,127,BarianceOptim,92792
100000,127,AltBarianceOptim,86084
100000,128,UnbiasedOptim,461334
100000,128,BiasedOptim,458209
100000,128,PopulationOptim,458250
100000,128,BarianceOptim,85667
100000,128,AltBarianceOptim,85666
100000,129,UnbiasedOptim,468291
100000,129,BiasedOptim,466500
100000,129,PopulationOptim,466125
100000,129,BarianceOptim,89041
100000,129,AltBarianceOptim,85667
100000,130,UnbiasedOptim,458083
100000,130,BiasedOptim,458208
100000,130,PopulationOptim,458166
100000,130,BarianceOptim,85708
100000,130,AltBarianceOptim,85667
100000,131,UnbiasedOptim,472333
100000,131,BiasedOptim,462208
100000,131,PopulationOptim,458291
100000,131,BarianceOptim,89583
100000,131,AltBarianceOptim,85667
100000,132,UnbiasedOptim,458209
100000,132,BiasedOptim,458167
100000,132,PopulationOptim,458291
100000,132,BarianceOptim,85667
100000,132,AltBarianceOptim,85583
100000,133,UnbiasedOptim,478417
100000,133,BiasedOptim,458167
100000,133,PopulationOptim,467500
100000,133,BarianceOptim,88917
100000,133,AltBarianceOptim,85667
100000,134,UnbiasedOptim,458166
100000,134,BiasedOptim,462584
100000,134,PopulationOptim,467708
100000,134,BarianceOptim,85667
100000,134,AltBarianceOptim,85667
100000,135,UnbiasedOptim,471541
100000,135,BiasedOptim,462584
100000,135,PopulationOptim,472083
100000,135,BarianceOptim,85666
100000,135,AltBarianceOptim,85625
100000,136,UnbiasedOptim,461458
100000,136,BiasedOptim,458250
100000,136,PopulationOptim,458250
100000,136,BarianceOptim,85833
100000,136,AltBarianceOptim,85667
100000,137,UnbiasedOptim,458250
100000,137,BiasedOptim,461458
100000,137,PopulationOptim,464417
100000,137,BarianceOptim,85667
100000,137,AltBarianceOptim,85666
100000,138,UnbiasedOptim,466875
100000,138,BiasedOptim,461542
100000,138,PopulationOptim,458250
100000,138,BarianceOptim,85667
100000,138,AltBarianceOptim,85625
100000,139,UnbiasedOptim,494584
100000,139,BiasedOptim,478458
100000,139,PopulationOptim,458208
100000,139,BarianceOptim,85667
100000,139,AltBarianceOptim,101750
100000,140,UnbiasedOptim,461666
100000,140,BiasedOptim,470917
100000,140,PopulationOptim,483916
100000,140,BarianceOptim,85667
100000,140,AltBarianceOptim,97208
100000,141,UnbiasedOptim,485000
100000,141,BiasedOptim,465833
100000,141,PopulationOptim,532417
100000,141,BarianceOptim,98833
100000,141,AltBarianceOptim,85666
100000,142,UnbiasedOptim,461292
100000,142,BiasedOptim,458208
100000,142,PopulationOptim,458250
100000,142,BarianceOptim,85666
100000,142,AltBarianceOptim,85666
100000,143,UnbiasedOptim,465750
100000,143,BiasedOptim,474500
100000,143,PopulationOptim,458209
100000,143,BarianceOptim,85667
100000,143,AltBarianceOptim,85666
100000,144,UnbiasedOptim,458166
100000,144,BiasedOptim,458166
100000,144,PopulationOptim,461500
100000,144,BarianceOptim,85666
100000,144,AltBarianceOptim,89000
100000,145,UnbiasedOptim,458125
100000,145,BiasedOptim,458250
100000,145,PopulationOptim,458209
100000,145,BarianceOptim,89000
100000,145,AltBarianceOptim,85625
100000,146,UnbiasedOptim,458167
100000,146,BiasedOptim,458167
100000,146,PopulationOptim,461250
100000,146,BarianceOptim,85708
100000,146,AltBarianceOptim,85625
100000,147,UnbiasedOptim,458250
100000,147,BiasedOptim,492000
100000,147,PopulationOptim,468375
100000,147,BarianceOptim,85667
100000,147,AltBarianceOptim,92375
100000,148,UnbiasedOptim,458250
100000,148,BiasedOptim,458209
100000,148,PopulationOptim,465833
100000,148,BarianceOptim,93541
100000,148,AltBarianceOptim,85708
100000,149,UnbiasedOptim,458208
100000,149,BiasedOptim,458166
100000,149,PopulationOptim,472583
100000,149,BarianceOptim,88958
100000,149,AltBarianceOptim,85625
100000,150,UnbiasedOptim,458083
100000,150,BiasedOptim,458208
100000,150,PopulationOptim,458250
100000,150,BarianceOptim,91666
100000,150,AltBarianceOptim,99042
100000,151,UnbiasedOptim,461709
100000,151,BiasedOptim,461666
100000,151,PopulationOptim,461458
100000,151,BarianceOptim,85750
100000,151,AltBarianceOptim,85750
100000,152,UnbiasedOptim,485959
100000,152,BiasedOptim,476084
100000,152,PopulationOptim,465375
100000,152,BarianceOptim,92333
100000,152,AltBarianceOptim,85709
100000,153,UnbiasedOptim,458167
100000,153,BiasedOptim,462083
100000,153,PopulationOptim,472916
100000,153,BarianceOptim,90083
100000,153,AltBarianceOptim,85666
100000,154,UnbiasedOptim,458125
100000,154,BiasedOptim,474166
100000,154,PopulationOptim,458208
100000,154,BarianceOptim,85667
100000,154,AltBarianceOptim,85666
100000,155,UnbiasedOptim,461583
100000,155,BiasedOptim,461458
100000,155,PopulationOptim,471000
100000,155,BarianceOptim,85666
100000,155,AltBarianceOptim,85625
100000,156,UnbiasedOptim,458208
100000,156,BiasedOptim,476208
100000,156,PopulationOptim,458208
100000,156,BarianceOptim,85666
100000,156,AltBarianceOptim,85625
100000,157,UnbiasedOptim,458125
100000,157,BiasedOptim,465375
100000,157,PopulationOptim,474708
100000,157,BarianceOptim,85667
100000,157,AltBarianceOptim,85666
100000,158,UnbiasedOptim,479333
100000,158,BiasedOptim,458250
100000,158,PopulationOptim,461500
100000,158,BarianceOptim,98042
100000,158,AltBarianceOptim,88875
100000,159,UnbiasedOptim,465000
100000,159,BiasedOptim,458166
100000,159,PopulationOptim,458250
100000,159,BarianceOptim,85667
100000,159,AltBarianceOptim,85666
100000,160,UnbiasedOptim,458334
100000,160,BiasedOptim,486250
100000,160,PopulationOptim,461458
100000,160,BarianceOptim,85667
100000,160,AltBarianceOptim,85625
100000,161,UnbiasedOptim,461333
100000,161,BiasedOptim,458209
100000,161,PopulationOptim,462208
100000,161,BarianceOptim,94042
100000,161,AltBarianceOptim,85708
100000,162,UnbiasedOptim,458209
100000,162,BiasedOptim,462042
100000,162,PopulationOptim,458333
100000,162,BarianceOptim,85666
100000,162,AltBarianceOptim,90500
100000,163,UnbiasedOptim,458125
100000,163,BiasedOptim,461458
100000,163,PopulationOptim,458208
100000,163,BarianceOptim,85666
100000,163,AltBarianceOptim,85666
100000,164,UnbiasedOptim,458167
100000,164,BiasedOptim,458250
100000,164,PopulationOptim,458209
100000,164,BarianceOptim,85625
100000,164,AltBarianceOptim,85667
100000,165,UnbiasedOptim,553542
100000,165,BiasedOptim,487292
